OTU.ID,Sample,Proportion
OTU64969,S010090,0.000122835032551284
OTU62539,S010090,0.000184252548826925
OTU19697,S010090,0.000184252548826925
OTU87252,S010090,0.000122835032551284
OTU2700,S010090,6.14175162756418e-05
OTU35328,S010090,6.14175162756418e-05
OTU5539,S010090,0.000122835032551284
OTU33117,S010090,0.000122835032551284
OTU84831,S010090,6.14175162756418e-05
OTU14526,S010090,6.14175162756418e-05
OTU24997,S010090,6.14175162756418e-05
OTU49786,S010090,0.000122835032551284
OTU40344,S010090,0.000122835032551284
OTU54832,S010090,6.14175162756418e-05
OTU72274,S010090,6.14175162756418e-05
OTU72897,S010090,6.14175162756418e-05
OTU89221,S010090,0.000122835032551284
OTU78192,S010090,6.14175162756418e-05
OTU45278,S010090,6.14175162756418e-05
OTU76125,S010090,6.14175162756418e-05
OTU47948,S010090,6.14175162756418e-05
OTU2753,S010090,6.14175162756418e-05
OTU84459,S010090,6.14175162756418e-05
OTU65908,S010090,6.14175162756418e-05
OTU10816,S010090,6.14175162756418e-05
OTU15091,S010090,6.14175162756418e-05
OTU5785,S010090,6.14175162756418e-05
OTU48977,S010090,6.14175162756418e-05
OTU92411,S010090,6.14175162756418e-05
OTU44130,S010090,6.14175162756418e-05
OTU49495,S010090,6.14175162756418e-05
OTU14879,S010091,0.0220620358235037
OTU150,S010091,0.254696373962429
OTU763,S010091,0.0937964176496287
OTU666,S010091,0.191000436871996
OTU61757,S010091,0.00751419833988641
OTU94346,S010091,0.0698558322411533
OTU11466,S010091,0.0561380515508956
OTU1447,S010091,0.0823940585408475
OTU97283,S010091,0.0128003494975972
OTU1370,S010091,0.063128003494976
OTU61803,S010091,0.00166011358671909
OTU21728,S010091,4.36871996505024e-05
OTU956,S010091,0.0110091743119266
OTU12618,S010091,0.0117955439056356
OTU52764,S010091,4.36871996505024e-05
OTU56336,S010091,0.000524246395806029
OTU80767,S010091,0.0123197903014417
OTU78221,S010091,0.00664045434687636
OTU83482,S010091,0.00982961992136304
OTU46850,S010091,0.0053735255570118
OTU52261,S010091,0.0145915246832678
OTU60927,S010091,0.00283966797728266
OTU409,S010091,0.0132372214941022
OTU97703,S010091,8.73743993010048e-05
OTU63,S010091,0.00607252075141983
OTU16679,S010091,0.00170380078636959
OTU2677,S010091,0.000698995194408038
OTU1439,S010091,0.00135430318916557
OTU55764,S010091,0.00283966797728266
OTU35213,S010091,4.36871996505024e-05
OTU8497,S010091,4.36871996505024e-05
OTU55884,S010091,0.00109217999126256
OTU51283,S010091,0.00122324159021407
OTU10790,S010091,0.000611620795107034
OTU72480,S010091,0.000917431192660551
OTU17696,S010091,4.36871996505024e-05
OTU6639,S010091,0.000131061598951507
OTU1072,S010091,0.000131061598951507
OTU80517,S010091,0.000786369593709043
OTU24429,S010091,0.000131061598951507
OTU30009,S010091,0.000218435998252512
OTU1268,S010091,0.000436871996505024
OTU35442,S010091,0.000480559196155526
OTU47726,S010091,0.00166011358671909
OTU65165,S010091,0.000393184796854522
OTU96086,S010091,0.000567933595456531
OTU776,S010091,0.00192223678462211
OTU67423,S010091,0.000524246395806029
OTU52909,S010091,0.00122324159021407
OTU88760,S010091,0.00117955439056356
OTU49692,S010091,0.000655307994757536
OTU28,S010091,0.000393184796854522
OTU1519,S010091,0.000436871996505024
OTU2109,S010091,0.00332022717343818
OTU1752,S010091,0.000305810397553517
OTU86656,S010091,0.000218435998252512
OTU621,S010091,0.00869375273044998
OTU6501,S010091,0.00017474879860201
OTU98180,S010091,0.00279598077763215
OTU102408,S010091,0.000218435998252512
OTU47832,S010091,0.00017474879860201
OTU26314,S010091,4.36871996505024e-05
OTU22483,S010091,8.73743993010048e-05
OTU24351,S010091,0.00131061598951507
OTU47141,S010091,0.000480559196155526
OTU93243,S010091,0.000349497597204019
OTU64126,S010091,0.000262123197903014
OTU3013,S010091,8.73743993010048e-05
OTU1648,S010091,0.000218435998252512
OTU54046,S010091,0.000305810397553517
OTU30234,S010091,8.73743993010048e-05
OTU46062,S010091,0.000218435998252512
OTU2259,S010091,8.73743993010048e-05
OTU53408,S010091,4.36871996505024e-05
OTU63151,S010091,4.36871996505024e-05
OTU38622,S010091,0.000131061598951507
OTU2571,S010091,0.00017474879860201
OTU18620,S010091,0.000305810397553517
OTU76837,S010091,0.000131061598951507
OTU53045,S010091,0.000349497597204019
OTU5570,S010091,0.00100480559196156
OTU101170,S010091,0.000305810397553517
OTU65409,S010091,0.00017474879860201
OTU37026,S010091,0.000262123197903014
OTU23611,S010091,8.73743993010048e-05
OTU20785,S010091,0.000131061598951507
OTU93436,S010091,0.000218435998252512
OTU38683,S010091,0.000131061598951507
OTU9489,S010091,8.73743993010048e-05
OTU42595,S010091,8.73743993010048e-05
OTU38116,S010091,0.000262123197903014
OTU104093,S010091,0.000131061598951507
OTU2866,S010091,0.00017474879860201
OTU30010,S010091,0.000131061598951507
OTU4243,S010091,4.36871996505024e-05
OTU45793,S010091,4.36871996505024e-05
OTU64969,S010091,0.000131061598951507
OTU62539,S010091,4.36871996505024e-05
OTU85569,S010091,0.000131061598951507
OTU68030,S010091,4.36871996505024e-05
OTU35001,S010091,8.73743993010048e-05
OTU1023,S010091,4.36871996505024e-05
OTU42488,S010091,0.00017474879860201
OTU26693,S010091,4.36871996505024e-05
OTU87252,S010091,0.000131061598951507
OTU4838,S010091,8.73743993010048e-05
OTU1790,S010091,4.36871996505024e-05
OTU71762,S010091,4.36871996505024e-05
OTU5539,S010091,8.73743993010048e-05
OTU36484,S010091,4.36871996505024e-05
OTU84831,S010091,0.000349497597204019
OTU17328,S010091,4.36871996505024e-05
OTU105827,S010091,4.36871996505024e-05
OTU14526,S010091,8.73743993010048e-05
OTU21935,S010091,4.36871996505024e-05
OTU26338,S010091,4.36871996505024e-05
OTU47187,S010091,8.73743993010048e-05
OTU28573,S010091,8.73743993010048e-05
OTU7616,S010091,8.73743993010048e-05
OTU50986,S010091,4.36871996505024e-05
OTU18687,S010091,0.000131061598951507
OTU14378,S010091,4.36871996505024e-05
OTU13118,S010091,8.73743993010048e-05
OTU72274,S010091,4.36871996505024e-05
OTU16072,S010091,4.36871996505024e-05
OTU60088,S010091,4.36871996505024e-05
OTU1123,S010091,4.36871996505024e-05
OTU72897,S010091,8.73743993010048e-05
OTU102912,S010091,4.36871996505024e-05
OTU37464,S010091,0.000131061598951507
OTU35334,S010091,4.36871996505024e-05
OTU73674,S010091,4.36871996505024e-05
OTU51057,S010091,8.73743993010048e-05
OTU31411,S010091,4.36871996505024e-05
OTU45944,S010091,4.36871996505024e-05
OTU40697,S010091,8.73743993010048e-05
OTU55370,S010091,8.73743993010048e-05
OTU60086,S010091,4.36871996505024e-05
OTU83984,S010091,0.000305810397553517
OTU13997,S010091,4.36871996505024e-05
OTU54049,S010091,0.000131061598951507
OTU85568,S010091,4.36871996505024e-05
OTU88005,S010091,8.73743993010048e-05
OTU5546,S010091,4.36871996505024e-05
OTU27638,S010091,8.73743993010048e-05
OTU51412,S010091,4.36871996505024e-05
OTU88347,S010091,4.36871996505024e-05
OTU3040,S010091,4.36871996505024e-05
OTU10933,S010091,4.36871996505024e-05
OTU63013,S010091,4.36871996505024e-05
OTU96067,S010091,4.36871996505024e-05
OTU77765,S010091,4.36871996505024e-05
OTU24552,S010091,4.36871996505024e-05
OTU13444,S010091,8.73743993010048e-05
OTU12149,S010091,4.36871996505024e-05
OTU41694,S010091,4.36871996505024e-05
OTU64824,S010091,4.36871996505024e-05
OTU82996,S010091,4.36871996505024e-05
OTU49229,S010091,4.36871996505024e-05
OTU104741,S010091,4.36871996505024e-05
OTU40690,S010091,4.36871996505024e-05
OTU96077,S010091,4.36871996505024e-05
OTU105172,S010091,4.36871996505024e-05
OTU14879,S010094,0.00633275762809442
OTU150,S010094,0.0299366724237191
OTU763,S010094,0.000143926309729419
OTU666,S010094,7.19631548647093e-05
OTU61757,S010094,0.00273459988485895
OTU94346,S010094,0.00223085780080599
OTU1447,S010094,0.0161917098445596
OTU361,S010094,0.0373488773747841
OTU97283,S010094,0.0107225100748417
OTU1284,S010094,0.000143926309729419
OTU54932,S010094,7.19631548647093e-05
OTU102761,S010094,7.19631548647093e-05
OTU6465,S010094,0.00129533678756477
OTU1859,S010094,0.144645941278066
OTU20237,S010094,0.652705814622913
OTU79705,S010094,0.00532527345998849
OTU52764,S010094,0.00834772596430628
OTU30817,S010094,0.000503742084052965
OTU932,S010094,0.00726827864133564
OTU56336,S010094,0.000215889464594128
OTU58181,S010094,0.0488629821531376
OTU46850,S010094,7.19631548647093e-05
OTU52261,S010094,7.19631548647093e-05
OTU16029,S010094,0.000143926309729419
OTU650,S010094,0.000143926309729419
OTU409,S010094,7.19631548647093e-05
OTU97703,S010094,0.000143926309729419
OTU54107,S010094,0.00201496833621186
OTU16679,S010094,7.19631548647093e-05
OTU2677,S010094,7.19631548647093e-05
OTU1439,S010094,0.000143926309729419
OTU55764,S010094,0.000215889464594128
OTU35213,S010094,7.19631548647093e-05
OTU8497,S010094,0.000647668393782383
OTU55884,S010094,7.19631548647093e-05
OTU51283,S010094,0.000143926309729419
OTU1979,S010094,0.000287852619458837
OTU10790,S010094,7.19631548647093e-05
OTU6323,S010094,0.000143926309729419
OTU42816,S010094,0.0104346574553828
OTU80517,S010094,7.19631548647093e-05
OTU1268,S010094,7.19631548647093e-05
OTU35442,S010094,7.19631548647093e-05
OTU47726,S010094,7.19631548647093e-05
OTU776,S010094,0.00136729994242948
OTU67423,S010094,7.19631548647093e-05
OTU1519,S010094,7.19631548647093e-05
OTU51,S010094,0.000143926309729419
OTU29631,S010094,0.00194300518134715
OTU93243,S010094,7.19631548647093e-05
OTU8295,S010094,0.000647668393782383
OTU64126,S010094,7.19631548647093e-05
OTU18620,S010094,7.19631548647093e-05
OTU44583,S010094,0.000143926309729419
OTU40964,S010094,7.19631548647093e-05
OTU53045,S010094,7.19631548647093e-05
OTU101170,S010094,7.19631548647093e-05
OTU20441,S010094,0.00259067357512953
OTU37026,S010094,7.19631548647093e-05
OTU23611,S010094,7.19631548647093e-05
OTU1974,S010094,0.000215889464594128
OTU64969,S010094,0.000143926309729419
OTU35328,S010094,0.000215889464594128
OTU234,S010094,0.000143926309729419
OTU35769,S010094,0.000143926309729419
OTU75010,S010094,0.000143926309729419
OTU479,S010094,7.19631548647093e-05
OTU90583,S010094,0.000359815774323546
OTU76829,S010094,0.000359815774323546
OTU94400,S010094,7.19631548647093e-05
OTU82938,S010094,7.19631548647093e-05
OTU14879,S010095,0.2083726044612
OTU150,S010095,0.212770970782281
OTU763,S010095,0.0120169651272385
OTU666,S010095,0.0792491360351869
OTU61757,S010095,0.0845114671693371
OTU94346,S010095,0.0907163053722903
OTU11466,S010095,0.0274897895067546
OTU1447,S010095,0.0725730442978322
OTU361,S010095,7.85422557335847e-05
OTU97283,S010095,0.0275683317624882
OTU1284,S010095,0.00235626767200754
OTU252,S010095,0.000314169022934339
OTU1370,S010095,0.0272541627395539
OTU11951,S010095,0.000157084511467169
OTU956,S010095,0.00117813383600377
OTU75265,S010095,0.000314169022934339
OTU22826,S010095,0.0237197612315426
OTU12618,S010095,0.00573358466855168
OTU52764,S010095,7.85422557335847e-05
OTU30817,S010095,0.00164938737040528
OTU2961,S010095,0.00361294376374489
OTU56336,S010095,0.00353440150801131
OTU181,S010095,0.0113100848256362
OTU80767,S010095,0.00502670436694942
OTU78221,S010095,0.00125667609173735
OTU83482,S010095,0.0071473452717562
OTU52261,S010095,0.00785422557335847
OTU16029,S010095,0.000314169022934339
OTU98641,S010095,0.00251335218347471
OTU650,S010095,0.00392711278667923
OTU84646,S010095,0.0040841972981464
OTU42604,S010095,7.85422557335847e-05
OTU3556,S010095,0.000785422557335847
OTU60927,S010095,0.000235626767200754
OTU8807,S010095,0.00455545083254791
OTU409,S010095,0.000942507068803016
OTU3071,S010095,0.00180647188187245
OTU81356,S010095,0.00274897895067546
OTU410,S010095,7.85422557335847e-05
OTU97703,S010095,7.85422557335847e-05
OTU100514,S010095,0.000942507068803016
OTU36557,S010095,0.00259189443920829
OTU63,S010095,0.00172792962613886
OTU4186,S010095,0.0020420986490732
OTU16679,S010095,0.00157084511467169
OTU2677,S010095,0.000628338045868677
OTU1439,S010095,0.000471253534401508
OTU55764,S010095,0.00109959158027019
OTU575,S010095,0.000628338045868677
OTU35213,S010095,0.000157084511467169
OTU55884,S010095,0.000157084511467169
OTU51283,S010095,0.00164938737040528
OTU10790,S010095,0.000235626767200754
OTU6323,S010095,0.000706880301602262
OTU17696,S010095,0.0010210493245366
OTU6639,S010095,0.0010210493245366
OTU71015,S010095,0.000628338045868677
OTU13174,S010095,0.000235626767200754
OTU1072,S010095,7.85422557335847e-05
OTU12916,S010095,0.000392711278667923
OTU80517,S010095,0.0010210493245366
OTU12232,S010095,0.000785422557335847
OTU95452,S010095,0.000706880301602262
OTU24429,S010095,0.00109959158027019
OTU1268,S010095,0.000157084511467169
OTU35442,S010095,0.000785422557335847
OTU86508,S010095,7.85422557335847e-05
OTU47726,S010095,0.000392711278667923
OTU65165,S010095,0.000392711278667923
OTU67423,S010095,0.000471253534401508
OTU52909,S010095,0.00133521834747094
OTU88760,S010095,0.000863964813069431
OTU49692,S010095,0.000549795790135093
OTU28,S010095,0.00157084511467169
OTU30204,S010095,0.00549795790135093
OTU1519,S010095,0.000235626767200754
OTU2109,S010095,0.000863964813069431
OTU1752,S010095,7.85422557335847e-05
OTU86656,S010095,0.000471253534401508
OTU15715,S010095,7.85422557335847e-05
OTU11114,S010095,0.00117813383600377
OTU836,S010095,0.000235626767200754
OTU83428,S010095,7.85422557335847e-05
OTU79531,S010095,0.0010210493245366
OTU621,S010095,0.000157084511467169
OTU98180,S010095,0.000157084511467169
OTU47832,S010095,0.000235626767200754
OTU22483,S010095,7.85422557335847e-05
OTU94020,S010095,0.00109959158027019
OTU24351,S010095,0.000471253534401508
OTU93243,S010095,0.000157084511467169
OTU64126,S010095,0.000314169022934339
OTU3013,S010095,0.000157084511467169
OTU1648,S010095,7.85422557335847e-05
OTU54046,S010095,0.000235626767200754
OTU73990,S010095,0.000471253534401508
OTU54330,S010095,7.85422557335847e-05
OTU106540,S010095,0.000785422557335847
OTU30234,S010095,0.000235626767200754
OTU2259,S010095,0.000235626767200754
OTU53408,S010095,0.000471253534401508
OTU38622,S010095,0.000157084511467169
OTU267,S010095,0.00447690857681433
OTU39044,S010095,0.000706880301602262
OTU76837,S010095,0.000157084511467169
OTU53045,S010095,0.000235626767200754
OTU5570,S010095,7.85422557335847e-05
OTU47833,S010095,0.00125667609173735
OTU65409,S010095,7.85422557335847e-05
OTU5558,S010095,0.000235626767200754
OTU23611,S010095,0.000157084511467169
OTU2471,S010095,7.85422557335847e-05
OTU93436,S010095,7.85422557335847e-05
OTU38116,S010095,0.000314169022934339
OTU5141,S010095,0.000235626767200754
OTU2866,S010095,0.000392711278667923
OTU62539,S010095,0.000235626767200754
OTU19697,S010095,7.85422557335847e-05
OTU26693,S010095,0.000157084511467169
OTU87252,S010095,7.85422557335847e-05
OTU4838,S010095,0.000157084511467169
OTU93490,S010095,7.85422557335847e-05
OTU28491,S010095,0.000314169022934339
OTU5539,S010095,7.85422557335847e-05
OTU84831,S010095,7.85422557335847e-05
OTU17328,S010095,7.85422557335847e-05
OTU11579,S010095,0.000157084511467169
OTU709,S010095,0.000392711278667923
OTU362,S010095,0.000785422557335847
OTU54809,S010095,7.85422557335847e-05
OTU18687,S010095,0.000157084511467169
OTU88819,S010095,0.000314169022934339
OTU40055,S010095,7.85422557335847e-05
OTU1037,S010095,0.00141376060320452
OTU83285,S010095,0.000157084511467169
OTU70572,S010095,0.000235626767200754
OTU50398,S010095,7.85422557335847e-05
OTU44287,S010095,7.85422557335847e-05
OTU42580,S010095,0.000235626767200754
OTU78192,S010095,7.85422557335847e-05
OTU10776,S010095,0.000235626767200754
OTU74624,S010095,7.85422557335847e-05
OTU53053,S010095,7.85422557335847e-05
OTU25378,S010095,0.000157084511467169
OTU3138,S010095,0.000235626767200754
OTU25678,S010095,7.85422557335847e-05
OTU65997,S010095,7.85422557335847e-05
OTU88005,S010095,7.85422557335847e-05
OTU7759,S010095,7.85422557335847e-05
OTU79566,S010095,7.85422557335847e-05
OTU58064,S010095,0.000235626767200754
OTU39981,S010095,7.85422557335847e-05
OTU1165,S010095,7.85422557335847e-05
OTU87807,S010095,7.85422557335847e-05
OTU40361,S010095,7.85422557335847e-05
OTU25901,S010095,7.85422557335847e-05
OTU97132,S010095,7.85422557335847e-05
OTU85807,S010095,7.85422557335847e-05
OTU377,S010095,7.85422557335847e-05
OTU93580,S010095,7.85422557335847e-05
OTU50868,S010095,7.85422557335847e-05
OTU11333,S010095,7.85422557335847e-05
OTU26596,S010095,7.85422557335847e-05
OTU24920,S010095,7.85422557335847e-05
OTU14879,S010096,0.114448009256824
OTU150,S010096,0.00089412507231894
OTU763,S010096,5.25955924893494e-05
OTU666,S010096,0.428233314048283
OTU61757,S010096,0.0563824751485826
OTU94346,S010096,0.0429180034713091
OTU1447,S010096,0.000157786777468048
OTU361,S010096,5.25955924893494e-05
OTU97283,S010096,0.0329774364908221
OTU1284,S010096,0.00126229421974439
OTU598,S010096,5.25955924893494e-05
OTU107132,S010096,0.00199863251459528
OTU1370,S010096,0.104980802608741
OTU6465,S010096,5.25955924893494e-05
OTU1859,S010096,0.00089412507231894
OTU79705,S010096,0.00147267658970178
OTU30817,S010096,0.00320833114185031
OTU2961,S010096,0.0103087361279125
OTU58181,S010096,0.000368169147425446
OTU181,S010096,0.0105717140903592
OTU80767,S010096,0.0387103560721612
OTU107130,S010096,0.000946720664808289
OTU83482,S010096,0.0322936937884605
OTU46850,S010096,0.000788933887340241
OTU52261,S010096,0.0113606479776995
OTU16029,S010096,0.00184084573712723
OTU98641,S010096,0.00583811076631778
OTU879,S010096,0.000315573554936096
OTU8807,S010096,0.00920422868563614
OTU409,S010096,5.25955924893494e-05
OTU3071,S010096,0.00089412507231894
OTU1410,S010096,0.027402303686951
OTU1710,S010096,0.00284016199442487
OTU97703,S010096,0.000210382369957398
OTU100514,S010096,0.0113080523852101
OTU36557,S010096,0.000157786777468048
OTU63,S010096,0.0091516330931468
OTU59434,S010096,0.000105191184978699
OTU4186,S010096,0.000473360332404145
OTU575,S010096,0.000999316257297638
OTU8497,S010096,0.000157786777468048
OTU59,S010096,0.000105191184978699
OTU55884,S010096,0.000420764739914795
OTU10790,S010096,5.25955924893494e-05
OTU17696,S010096,0.000210382369957398
OTU6639,S010096,0.000683742702361542
OTU53052,S010096,0.00110450744227634
OTU71015,S010096,0.00289275758691422
OTU42816,S010096,5.25955924893494e-05
OTU12916,S010096,0.000105191184978699
OTU95452,S010096,0.00257718403197812
OTU24429,S010096,0.00084152947982959
OTU107120,S010096,0.000262977962446747
OTU65165,S010096,0.00210382369957398
OTU52909,S010096,0.00410245621416925
OTU2648,S010096,0.000683742702361542
OTU70689,S010096,0.000578551517382843
OTU2109,S010096,0.00173565455214853
OTU946,S010096,0.000473360332404145
OTU11114,S010096,0.000210382369957398
OTU106816,S010096,0.000105191184978699
OTU35631,S010096,5.25955924893494e-05
